64	111	10000	11	0.15	4
64	998	10000	11	0.15	4
65	605	10000	11	0.15	4
66	985	10000	11	0.15	4
67	999	10000	11	0.15	4
68	224	10000	11	0.15	4
69	915	10000	11	0.15	4
70	700	10000	11	0.15	4
71	997	10000	11	0.15	4
72	1004	390	1	0.15	4
73	42	10000	11	0.15	4
74	64	10000	11	0.15	4
75	275	650	31	0.15	4
76	51	10000	11	0.15	4
76	648	600	25	0.15	4
77	402	2600	31	0.15	4
78	915	600	25	0.15	4
79	253	650	31	0.15	4
80	52	10000	11	0.15	4
81	645	500	27	0.15	4
82	26	10000	11	0.15	4
82	977	450	21	0.15	4
83	25	10000	7	0.15	4
84	783	5850	31	0.15	4
86	275	400	18	0.15	4
87	1002	600	22	0.15	4
88	305	40000	58	0.15	4
90	305	1500	40	0.15	4
93	307	64800	61	0.15	4
95	440	72800	55	0.15	4
97	448	2800	23	0.15	4
100	283	27200	58	0.15	4
102	1073	1600	58	0.15	4
103	38	10000	11	0.15	4
103	1149	450	21	0.15	4
104	51	10000	11	0.15	4
104	646	450	21	0.15	4
105	406	6400	50	0.15	4
106	496	450	21	0.15	4
107	497	600	25	0.15	4
108	982	600	25	0.15	4
109	606	3800	30	0.15	4
110	619	2400	25	0.15	4
111	64	10000	11	0.15	4
111	644	3200	25	0.15	4
112	645	2400	25	0.15	4
113	662	600	22	0.15	4
114	52	10000	11	0.15	4
114	53	10000	11	0.15	4
114	238	2600	31	0.15	4
115	699	3200	22	0.15	4
116	54	10000	11	0.15	4
116	700	4000	40	0.15	4
118	602	2800	23	0.15	4
118	603	8100	27	0.15	4
119	724	14400	24	0.15	4
120	765	14400	24	0.15	4
121	797	600	22	0.15	4
122	834	600	25	0.15	4
123	983	2400	22	0.15	4
124	1133	450	21	0.15	4
125	894	3200	25	0.15	4
126	914	450	21	0.15	4
127	920	0	30	0.15	4
128	235	650	31	0.15	4
129	235	3800	30	0.15	4
129	943	4400	33	0.15	4
131	985	2800	23	0.15	4
132	997	600	25	0.15	4
133	943	4050	21	0.15	4
134	1004	1800	21	0.15	4
135	204	450	21	0.15	4
136	1005	1600	61	0.15	4
138	1039	1600	58	0.15	4
140	712	0	21	0.15	4
141	24	10000	7	0.15	4
141	981	550	18	0.15	4
142	26	10000	11	0.15	4
142	1096	400	18	0.15	4
143	42	10000	11	0.15	4
143	504	400	18	0.15	4
200	743	650	31	0.15	4
202	203	500	27	0.15	4
202	231	400	18	0.15	4
203	202	500	27	0.15	4
203	211	650	31	0.15	4
203	232	2600	31	0.15	4
204	42	10000	11	0.15	4
204	135	450	21	0.15	4
204	282	390	1	0.15	4
204	947	390	1	0.15	4
204	1004	450	21	0.15	4
206	207	1600	18	0.15	4
206	929	2400	22	0.15	4
206	930	2400	22	0.15	4
206	940	1600	18	0.15	4
207	206	1600	18	0.15	4
207	208	1600	18	0.15	4
207	303	1500	40	0.15	4
208	207	1600	18	0.15	4
208	209	3600	18	0.15	4
209	45	10000	11	0.15	4
209	208	3600	18	0.15	4
209	210	2400	22	0.15	4
210	209	2400	22	0.15	4
210	232	5400	22	0.15	4
211	54	10000	11	0.15	4
211	203	650	31	0.15	4
211	275	650	31	0.15	4
212	213	600	25	0.15	4
212	918	600	25	0.15	4
213	212	600	25	0.15	4
213	249	600	25	0.15	4
213	917	600	25	0.15	4
214	48	10000	7	0.15	4
214	215	600	25	0.15	4
214	220	4950	18	0.15	4
214	248	2400	25	0.15	4
215	216	600	25	0.15	4
216	217	600	25	0.15	4
216	249	450	21	0.15	4
216	250	450	21	0.15	4
217	49	10000	11	0.15	4
217	218	600	25	0.15	4
218	219	600	25	0.15	4
219	916	600	25	0.15	4
219	917	600	25	0.15	4
220	49	10000	11	0.15	4
220	214	5850	20	0.15	4
220	667	5400	22	0.15	4
221	230	11200	23	0.15	4
221	572	2400	22	0.15	4
221	1123	2400	22	0.15	4
222	296	2400	22	0.15	4
222	780	600	22	0.15	4
222	1123	2400	22	0.15	4
223	224	600	25	0.15	4
223	915	650	31	0.15	4
223	916	600	25	0.15	4
224	68	10000	11	0.15	4
224	223	600	25	0.15	4
224	225	600	25	0.15	4
225	224	600	25	0.15	4
225	226	600	25	0.15	4
225	251	450	21	0.15	4
225	252	650	31	0.15	4
226	225	2400	25	0.15	4
226	227	600	25	0.15	4
227	226	3000	26	0.15	4
227	228	600	25	0.15	4
228	49	10000	11	0.15	4
228	227	3000	26	0.15	4
228	666	600	22	0.15	4
229	243	2400	22	0.15	4
229	666	2400	22	0.15	4
230	231	3600	27	0.15	4
230	748	6300	23	0.15	4
230	752	3600	27	0.15	4
231	202	400	18	0.15	4
231	230	3600	27	0.15	4
231	232	3600	27	0.15	4
231	781	600	22	0.15	4
232	203	650	31	0.15	4
232	210	5400	22	0.15	4
232	231	3600	27	0.15	4
232	233	3600	27	0.15	4
233	45	10000	11	0.15	4
233	54	10000	11	0.15	4
233	232	3600	27	0.15	4
233	701	3600	27	0.15	4
234	235	3800	30	0.15	4
234	701	4000	40	0.15	4
235	128	650	31	0.15	4
235	129	3800	30	0.15	4
235	234	3800	30	0.15	4
235	931	600	25	0.15	4
236	85	2000	27	0.15	4
236	237	2600	31	0.15	4
236	782	2000	27	0.15	4
237	53	10000	11	0.15	4
237	238	2600	31	0.15	4
238	114	2600	31	0.15	4
238	239	2600	31	0.15	4
238	663	2600	31	0.15	4
239	52	10000	11	0.15	4
239	79	2600	31	0.15	4
240	350	2400	22	0.15	4
240	428	1500	40	0.15	4
240	667	2800	23	0.15	4
240	668	7200	22	0.15	4
242	47	10000	11	0.15	4
242	346	2400	22	0.15	4
242	350	2400	22	0.15	4
243	229	2800	23	0.15	4
243	345	2800	23	0.15	4
243	346	2600	31	0.15	4
243	782	2000	27	0.15	4
244	852	400	15	0.15	4
244	853	550	18	0.15	4
244	874	400	18	0.15	4
245	354	1600	15	0.15	4
245	620	2400	22	0.15	4
245	713	1600	15	0.15	4
245	1151	550	18	0.15	4
246	48	10000	7	0.15	4
246	247	1800	21	0.15	4
246	924	2200	18	0.15	4
247	246	1800	21	0.15	4
247	248	1800	21	0.15	4
248	247	1800	21	0.15	4
248	249	450	21	0.15	4
248	398	1500	40	0.15	4
249	216	450	21	0.15	4
249	248	450	21	0.15	4
250	216	450	21	0.15	4
250	251	450	21	0.15	4
251	49	10000	11	0.15	4
251	225	450	21	0.15	4
251	250	450	21	0.15	4
252	253	650	31	0.15	4
253	79	650	31	0.15	4
253	663	2600	31	0.15	4
254	869	400	18	0.15	4
254	870	400	18	0.15	4
254	1134	600	22	0.15	4
255	37	10000	11	0.15	4
255	466	600	22	0.15	4
255	832	600	22	0.15	4
256	658	2400	22	0.15	4
256	797	650	31	0.15	4
256	996	600	22	0.15	4
256	1115	600	22	0.15	4
257	27	10000	11	0.15	4
257	258	600	22	0.15	4
257	1115	600	22	0.15	4
258	257	600	22	0.15	4
258	661	8100	27	0.15	4
258	896	3600	27	0.15	4
258	987	600	22	0.15	4
259	260	400	18	0.15	4
259	653	0	18	0.15	4
259	713	1600	15	0.15	4
259	1090	390	1	0.15	4
260	62	10000	11	0.15	4
260	259	400	18	0.15	4
260	872	400	18	0.15	4
261	274	550	18	0.15	4
261	831	400	15	0.15	4
261	851	550	18	0.15	4
261	872	400	18	0.15	4
262	445	400	15	0.15	4
262	656	390	1	0.15	4
262	831	400	18	0.15	4
263	264	400	15	0.15	4
263	795	400	15	0.15	4
264	263	400	15	0.15	4
264	265	400	15	0.15	4
264	661	8100	24	0.15	4
264	897	8100	24	0.15	4
265	264	400	15	0.15	4
265	269	5850	20	0.15	4
265	988	6300	23	0.15	4
265	1096	450	21	0.15	4
266	510	2600	31	0.15	4
266	992	2200	18	0.15	4
267	268	2200	18	0.15	4
267	508	2200	18	0.15	4
267	511	550	18	0.15	4
267	800	2200	18	0.15	4
268	29	10000	7	0.15	4
268	267	2200	18	0.15	4
268	509	2200	18	0.15	4
269	265	5850	20	0.15	4
269	270	450	21	0.15	4
269	898	400	15	0.15	4
269	989	5850	20	0.15	4
270	269	450	21	0.15	4
270	977	400	18	0.15	4
271	272	600	22	0.15	4
271	919	8100	24	0.15	4
271	924	3600	24	0.15	4
272	22	10000	7	0.15	4
272	271	600	22	0.15	4
272	713	650	31	0.15	4
273	274	600	22	0.15	4
273	872	2400	22	0.15	4
273	873	600	22	0.15	4
273	1132	600	22	0.15	4
274	261	550	18	0.15	4
274	273	600	22	0.15	4
274	465	650	31	0.15	4
274	852	550	18	0.15	4
275	75	650	31	0.15	4
275	86	400	18	0.15	4
275	211	650	31	0.15	4
276	451	3600	24	0.15	4
276	779	3600	24	0.15	4
276	929	2200	18	0.15	4
278	279	550	18	0.15	4
278	892	550	18	0.15	4
279	278	550	18	0.15	4
279	280	400	15	0.15	4
279	938	400	18	0.15	4
279	939	550	18	0.15	4
280	279	400	15	0.15	4
280	281	600	22	0.15	4
280	948	3600	24	0.15	4
280	1135	8100	24	0.15	4
281	43	10000	11	0.15	4
281	280	600	22	0.15	4
281	1120	600	22	0.15	4
282	204	390	1	0.15	4
282	503	400	18	0.15	4
282	1002	600	22	0.15	4
282	1120	600	22	0.15	4
283	284	27200	58	0.15	4
283	1073	1600	58	0.15	4
284	285	40000	58	0.15	4
284	1074	1600	58	0.15	4
285	247	1500	25	0.15	4
285	286	40000	58	0.15	4
286	287	38000	55	0.15	4
287	288	25600	55	0.15	4
287	668	1500	25	0.15	4
288	481	25600	55	0.15	4
289	290	14400	55	0.15	4
290	291	14400	55	0.15	4
291	470	14400	55	0.15	4
292	293	25600	55	0.15	4
293	467	25600	55	0.15	4
294	301	41250	58	0.15	4
295	296	6000	25	0.15	4
295	430	26400	58	0.15	4
296	222	2400	22	0.15	4
296	297	6300	23	0.15	4
296	779	3600	24	0.15	4
297	298	1600	50	0.15	4
297	747	5400	22	0.15	4
298	392	14400	55	0.15	4
299	300	14850	58	0.15	4
300	428	40000	55	0.15	4
301	302	40000	58	0.15	4
302	303	41250	58	0.15	4
303	304	56700	58	0.15	4
304	89	38000	55	0.15	4
304	144	1500	25	0.15	4
305	431	56700	58	0.15	4
307	308	64800	61	0.15	4
307	782	1500	25	0.15	4
307	1039	1600	61	0.15	4
308	309	64800	61	0.15	4
309	310	64800	61	0.15	4
310	343	41250	58	0.15	4
310	344	6400	50	0.15	4
310	1042	1600	61	0.15	4
311	312	41250	58	0.15	4
312	313	26400	58	0.15	4
312	476	6400	50	0.15	4
312	1045	1600	61	0.15	4
313	314	26400	58	0.15	4
314	315	26400	58	0.15	4
315	316	25600	55	0.15	4
316	319	26400	58	0.15	4
316	1049	1600	61	0.15	4
317	396	25600	55	0.15	4
317	479	6400	50	0.15	4
317	1027	1600	61	0.15	4
318	432	26400	58	0.15	4
319	485	25600	55	0.15	4
321	356	52800	55	0.15	4
322	361	52800	55	0.15	4
323	324	40000	55	0.15	4
324	332	55200	55	0.15	4
324	1061	1600	61	0.15	4
325	326	55200	55	0.15	4
326	327	40000	55	0.15	4
326	378	6400	40	0.15	4
326	1016	1600	61	0.15	4
327	328	40000	55	0.15	4
327	362	1600	50	0.15	4
327	1017	1600	58	0.15	4
328	329	40000	55	0.15	4
328	1018	1600	58	0.15	4
329	330	55200	55	0.15	4
329	1019	1600	61	0.15	4
330	331	55200	55	0.15	4
331	437	55200	55	0.15	4
332	333	64800	61	0.15	4
333	334	64800	61	0.15	4
334	335	55200	55	0.15	4
335	336	40000	55	0.15	4
335	556	6400	40	0.15	4
335	1065	1600	61	0.15	4
336	366	40000	55	0.15	4
336	557	1500	25	0.15	4
336	1066	1600	61	0.15	4
337	339	57600	55	0.15	4
337	1068	1600	58	0.15	4
339	340	57600	55	0.15	4
340	91	52800	55	0.15	4
341	92	84000	61	0.15	4
342	436	84000	61	0.15	4
342	1035	1600	61	0.15	4
343	311	40000	55	0.15	4
344	477	1500	25	0.15	4
344	753	6400	40	0.15	4
345	243	2800	23	0.15	4
345	742	3200	25	0.15	4
346	242	2400	22	0.15	4
346	243	2600	31	0.15	4
347	474	2400	22	0.15	4
347	477	1600	18	0.15	4
348	433	40000	55	0.15	4
348	1031	1600	61	0.15	4
350	240	2400	22	0.15	4
350	242	2400	22	0.15	4
351	321	52800	55	0.15	4
351	1053	1600	61	0.15	4
352	317	55200	55	0.15	4
352	622	1500	25	0.15	4
352	1026	1600	61	0.15	4
353	439	52800	55	0.15	4
354	39	10000	7	0.15	4
354	245	1600	15	0.15	4
354	714	1600	15	0.15	4
355	322	55200	55	0.15	4
356	355	55200	55	0.15	4
356	873	6000	25	0.15	4
356	1055	1600	61	0.15	4
357	328	1600	50	0.15	4
357	358	10400	20	0.15	4
358	376	6000	25	0.15	4
358	379	3200	22	0.15	4
360	675	14400	24	0.15	4
360	1119	5850	20	0.15	4
361	464	40000	55	0.15	4
361	1058	1600	61	0.15	4
361	1085	6400	50	0.15	4
362	882	600	22	0.15	4
363	676	14400	24	0.15	4
364	444	55200	55	0.15	4
364	1013	1600	61	0.15	4
364	1141	6400	40	0.15	4
365	443	52800	55	0.15	4
365	1011	1600	61	0.15	4
366	337	40000	55	0.15	4
367	442	40000	55	0.15	4
367	849	6400	50	0.15	4
367	1009	1600	61	0.15	4
369	367	57600	55	0.15	4
369	906	1500	25	0.15	4
369	1006	1600	61	0.15	4
374	35	10000	7	0.15	4
374	445	400	15	0.15	4
374	993	400	15	0.15	4
375	463	9000	26	0.15	4
376	360	10400	20	0.15	4
376	377	6000	40	0.15	4
377	324	6400	50	0.15	4
378	379	1600	50	0.15	4
379	380	7200	22	0.15	4
380	657	7200	22	0.15	4
384	9	10000	7	0.15	4
384	385	2200	18	0.15	4
384	723	550	18	0.15	4
385	59	10000	7	0.15	4
385	384	2200	18	0.15	4
385	386	2200	18	0.15	4
386	34	10000	7	0.15	4
386	385	2200	18	0.15	4
386	1129	2200	18	0.15	4
387	63	10000	7	0.15	4
387	949	450	21	0.15	4
387	998	500	27	0.15	4
387	1091	390	1	0.15	4
388	208	1500	25	0.15	4
388	295	39000	58	0.15	4
390	475	1600	50	0.15	4
391	738	8800	18	0.15	4
392	393	14400	55	0.15	4
393	299	14400	55	0.15	4
394	475	1600	50	0.15	4
396	318	25600	55	0.15	4
396	522	6400	50	0.15	4
396	1028	1600	61	0.15	4
397	398	39000	58	0.15	4
398	429	40000	58	0.15	4
398	1080	1600	58	0.15	4
400	99	27200	58	0.15	4
400	404	1600	50	0.15	4
400	1082	1600	58	0.15	4
402	224	2600	31	0.15	4
403	647	2400	25	0.15	4
403	1145	450	21	0.15	4
403	1148	2400	25	0.15	4
404	94	14400	50	0.15	4
406	283	1600	50	0.15	4
406	650	6000	25	0.15	4
413	37	390	1	0.15	4
413	466	600	22	0.15	4
413	656	600	22	0.15	4
421	8	10000	7	0.15	4
421	864	550	18	0.15	4
421	865	2200	18	0.15	4
423	52	10000	11	0.15	4
423	665	2600	31	0.15	4
423	666	5400	22	0.15	4
427	63	10000	7	0.15	4
427	638	8100	24	0.15	4
427	949	3600	24	0.15	4
427	1091	390	1	0.15	4
428	397	40000	58	0.15	4
429	400	27200	58	0.15	4
429	649	1500	25	0.15	4
429	1081	1600	58	0.15	4
430	447	25600	55	0.15	4
431	388	56700	58	0.15	4
432	348	26400	58	0.15	4
433	434	40000	55	0.15	4
434	435	40000	55	0.15	4
435	342	45000	61	0.15	4
436	341	84000	61	0.15	4
437	438	55200	55	0.15	4
438	353	72800	55	0.15	4
438	1023	1600	61	0.15	4
439	352	55200	55	0.15	4
440	369	75600	55	0.15	4
442	365	40000	55	0.15	4
443	364	55200	55	0.15	4
444	325	55200	55	0.15	4
445	262	400	15	0.15	4
445	374	400	15	0.15	4
447	468	26400	58	0.15	4
448	96	400	18	0.15	4
448	97	2800	23	0.15	4
448	449	2800	23	0.15	4
449	37	10000	11	0.15	4
449	448	2800	23	0.15	4
449	657	2800	23	0.15	4
450	58	10000	7	0.15	4
450	937	2200	18	0.15	4
450	938	2200	18	0.15	4
451	276	3600	24	0.15	4
451	937	3600	24	0.15	4
451	961	600	22	0.15	4
457	750	2000	27	0.15	4
457	751	3200	34	0.15	4
460	705	1800	21	0.15	4
460	768	14400	24	0.15	4
460	850	1500	40	0.15	4
461	2	10000	7	0.15	4
461	695	2600	31	0.15	4
462	32	10000	7	0.15	4
462	491	1500	40	0.15	4
462	992	2200	18	0.15	4
462	993	550	18	0.15	4
463	376	8100	24	0.15	4
463	491	1600	50	0.15	4
463	1084	6400	50	0.15	4
464	323	40000	55	0.15	4
464	1059	1600	58	0.15	4
465	35	10000	7	0.15	4
465	274	650	31	0.15	4
465	830	2200	18	0.15	4
465	831	550	18	0.15	4
466	255	600	22	0.15	4
466	413	600	22	0.15	4
466	996	600	22	0.15	4
467	294	28800	61	0.15	4
468	298	14850	58	0.15	4
468	486	6800	57	0.15	4
469	293	1500	40	0.15	4
469	518	1600	50	0.15	4
469	747	16250	20	0.15	4
470	292	25600	55	0.15	4
471	470	6400	50	0.15	4
472	473	1600	18	0.15	4
472	488	6300	23	0.15	4
472	739	400	18	0.15	4
473	472	1600	18	0.15	4
473	487	1600	18	0.15	4
474	221	2400	22	0.15	4
474	473	400	18	0.15	4
475	524	6400	50	0.15	4
476	471	1600	50	0.15	4
476	478	1600	50	0.15	4
477	347	1600	18	0.15	4
477	520	1500	40	0.15	4
477	1124	5400	22	0.15	4
478	300	6400	50	0.15	4
479	471	1600	50	0.15	4
479	478	1600	50	0.15	4
480	289	14400	55	0.15	4
480	963	1600	50	0.15	4
481	480	14400	55	0.15	4
481	482	6400	50	0.15	4
482	390	1600	50	0.15	4
482	483	6400	40	0.15	4
483	485	6400	55	0.15	4
484	48	10000	7	0.15	4
484	621	1800	21	0.15	4
484	669	3600	24	0.15	4
484	925	3600	24	0.15	4
485	351	59400	58	0.15	4
485	1051	1600	61	0.15	4
486	394	1600	50	0.15	4
486	513	1600	50	0.15	4
487	221	11200	23	0.15	4
487	473	1600	18	0.15	4
488	489	400	18	0.15	4
488	755	6300	23	0.15	4
489	738	400	18	0.15	4
491	377	1600	50	0.15	4
496	106	450	21	0.15	4
496	497	450	21	0.15	4
496	1149	450	21	0.15	4
497	107	600	25	0.15	4
497	496	450	21	0.15	4
497	498	600	25	0.15	4
498	38	10000	11	0.15	4
498	497	600	25	0.15	4
498	652	450	21	0.15	4
500	652	450	21	0.15	4
500	653	600	22	0.15	4
501	502	400	15	0.15	4
501	883	550	18	0.15	4
502	43	10000	11	0.15	4
502	501	400	15	0.15	4
502	503	400	18	0.15	4
503	282	400	18	0.15	4
503	502	400	18	0.15	4
503	504	400	18	0.15	4
504	143	400	18	0.15	4
504	503	400	18	0.15	4
504	1003	400	18	0.15	4
504	1121	390	1	0.15	4
505	7	10000	7	0.15	4
505	907	3600	24	0.15	4
505	964	3600	24	0.15	4
506	679	22500	24	0.15	4
507	2	10000	7	0.15	4
507	696	3200	22	0.15	4
507	903	7200	22	0.15	4
508	29	10000	7	0.15	4
508	31	10000	7	0.15	4
508	267	2200	18	0.15	4
508	678	2200	18	0.15	4
509	30	10000	11	0.15	4
509	268	2200	18	0.15	4
509	898	2200	18	0.15	4
510	31	10000	7	0.15	4
510	266	2600	31	0.15	4
510	800	2200	18	0.15	4
511	30	10000	11	0.15	4
511	267	550	18	0.15	4
511	794	550	18	0.15	4
512	50	10000	11	0.15	4
512	651	2400	25	0.15	4
512	923	2400	25	0.15	4
513	514	1650	50	0.15	4
514	515	1600	50	0.15	4
515	483	1600	50	0.15	4
516	756	1600	50	0.15	4
517	516	1600	50	0.15	4
518	519	1600	50	0.15	4
519	1030	1600	50	0.15	4
520	521	1600	50	0.15	4
521	316	1650	50	0.15	4
522	523	3300	50	0.15	4
523	347	6000	25	0.15	4
524	348	6400	50	0.15	4
553	365	1400	30	0.15	4
554	553	1400	30	0.15	4
555	554	1400	30	0.15	4
556	461	6000	25	0.15	4
557	460	1500	25	0.15	4
562	12	10000	7	0.15	4
562	686	2200	18	0.15	4
562	718	2200	18	0.15	4
562	1095	390	1	0.15	4
563	16	390	1	0.15	4
563	1139	390	1	0.15	4
563	1140	390	1	0.15	4
564	634	390	1	0.15	4
564	1130	390	1	0.15	4
565	1091	390	1	0.15	4
567	18	10000	7	0.15	4
567	927	5850	20	0.15	4
572	347	2400	22	0.15	4
581	868	390	1	0.15	4
581	908	390	1	0.15	4
581	983	390	1	0.15	4
590	848	1600	50	0.15	4
590	1068	1600	50	0.15	4
591	22	10000	7	0.15	4
591	924	3600	24	0.15	4
591	925	8100	24	0.15	4
592	821	390	1	0.15	4
592	823	390	1	0.15	4
593	703	390	1	0.15	4
594	850	1600	50	0.15	4
595	683	390	1	0.15	4
601	36	10000	7	0.15	4
601	674	2600	31	0.15	4
601	882	2600	31	0.15	4
602	23	10000	11	0.15	4
602	118	2800	23	0.15	4
602	984	2800	23	0.15	4
603	118	8100	27	0.15	4
603	604	3800	30	0.15	4
603	954	8100	27	0.15	4
604	603	3800	30	0.15	4
604	605	3800	30	0.15	4
604	912	450	21	0.15	4
605	65	10000	11	0.15	4
605	604	3800	30	0.15	4
605	606	3800	30	0.15	4
606	109	3800	30	0.15	4
606	605	3800	30	0.15	4
607	812	2600	20	0.15	4
607	1098	550	18	0.15	4
607	1154	2600	20	0.15	4
608	609	600	22	0.15	4
608	771	14400	24	0.15	4
608	1098	550	18	0.15	4
609	608	600	22	0.15	4
609	610	600	22	0.15	4
609	842	2200	18	0.15	4
609	843	2200	18	0.15	4
610	609	600	22	0.15	4
610	967	22500	24	0.15	4
611	8	390	1	0.15	4
611	612	400	18	0.15	4
611	865	550	18	0.15	4
611	866	2200	18	0.15	4
612	611	400	18	0.15	4
612	809	2800	23	0.15	4
612	1136	2600	20	0.15	4
614	33	10000	11	0.15	4
614	34	10000	7	0.15	4
615	616	2400	22	0.15	4
615	949	8100	24	0.15	4
615	950	8100	27	0.15	4
615	1138	1600	18	0.15	4
616	615	2400	22	0.15	4
616	617	2200	18	0.15	4
617	33	10000	11	0.15	4
617	616	2200	18	0.15	4
617	618	2400	22	0.15	4
