3.3213,21.0836,16.6144,36.4535,30.21,1.7512,12.2385,11.5367,33.0267,29.6575,8.6866,19.5311,10.2642,12.3729,2.6296,10.6533,2.7343,5.1596,14.8275,8.3809,2.7942,4.8657,3.7858,26.1702,13.8506,4.1605,4.0825,5.8544,2.9409,1.546,6.0692,7.7447,1.3819,0.1352,3.5716,32.5994,8.9188,36.5391,12.4481,4.0681,0.2351,4.0731,1.6913,6.4361,3.6369,2.1317,0.6462,3.0312,7.2468,1.5218,2.5,4.106,3.9946,7.6456,19.2563,14.9127,31.414,24.6111,21.1904,6.4313,12.6337,3.4581,4.9511,1.9499,0.2941,5.518,3.3036,4.1959,2.1834,20.0323,2.788,0,0,0,4.616,8.7741,0,7.933,9.9178,0,8.0517,7.6628,0,81.0742,7.8521,3.2145,1.1424,0,92.7783,0,82.4362,50.8174,0,62.1649,0,14.7531,28.1116,0.1406,23.7032,0,34.622,0,1.9197,3.3451,0,0.2161,4.931,0.0063,12.835,25.643,43.8448,1.0303,28.8101,14.7301,11.1969,23.884,172.9853,67.9536,0,0,0,42.4444,44.1671,14.3736,1.5483,2.3422,42.3905,14.9968,140.6927,59.2572,14.6925,1.5601,0,0,0,0,51.3594,0,70.0374,47.9887,0.0927,24.5055,1.6006,36.685
9.9625,72.7967,41.5655,109.4229,75.0421,5.6929,41.0798,53.9573,130.5888,248.3365,50.8909,118.9389,39.5488,46.7066,10.724,126.3918,9.7548,26.5097,72.4902,42.7259,10.759,10.5024,11.3829,87.1333,35.4214,10.3024,12.6016,13.6175,8.2571,2.6721,13.0875,19.4737,15.6755,0.8153,10.2302,94.193,25.8316,73.4975,105.2728,13.9456,0.8904,14.795,5.5894,28.6189,7.4222,7.6667,2.5647,8.9741,31.7061,6.6927,10.6237,13.3894,16.8999,16.4976,46.2739,41.8075,205.6646,107.1162,80.5298,28.3981,46.7615,12.9965,17.1318,6.5161,0.8117,15.3774,10.5581,13.6442,9.6818,78.4241,5.116,0,0,0,16.7495,44.6389,0,48.2049,45.058,0,35.0461,18.6151,0,380.6285,44.2886,9.1738,6.5963,0,480.4651,0,279.5357,248.7678,0,358.7858,0,40.4879,84.5868,0,128.8593,0,155.3981,0,17.9955,19.0448,0,1.6354,13.4078,0.362,15.8023,69.8156,188.1693,3.8072,15.6806,61.7026,181.8579,122.5472,337.3496,365.5379,0,0,0,77.1895,146.7575,46.4695,3.8433,4.2841,266.0124,94.1139,308.1069,154.2495,4.2818,6.3557,0,0,0,0,210.6979,0,236.7465,210.3318,0,26.0001,5.1402,92.6345
4.5387,28.5427,1611.8003,54.0571,47.1549,2.2265,18.8898,26.455,58.2561,52.2043,10.254,39.5489,24.2773,27.5164,5.1143,22.0344,4.0964,9.7231,27.6615,16.6916,4.5723,4.9362,5.173,39.8234,18.8953,5.4818,7.1136,7.5971,3.9862,1.6313,7.7386,11.3244,2.8873,0.1752,6.0779,49.6766,14.5798,8.6472,23.828,5.7594,0.3451,6.003,2.4619,11.1918,3.0828,3.2229,1.1722,4.867,12.7279,2.9379,4.2097,5.9068,6.953,7.266,23.45,24.6262,56.7221,39.3192,31.4848,11.3156,17.4063,7.0504,7.1891,2.7894,0.4345,7.8158,5.6817,5.9318,3.8829,35.2738,3.9568,0,0,0,6.2485,16.7277,0,15.1857,16.3179,0,16.2046,9.8188,0,150.3102,14.1213,5.0141,2.4776,0,183.5182,0,115.0537,98.9358,0,125.8632,0,21.5903,41.4643,4.2194,48.5908,0,63.1437,0,3.3819,6.9374,0,0.1845,6.3397,0.0084,19.0362,30.0338,70.5425,3.2086,7.3762,26.538,90.33,45.1106,213.8151,97.2811,0,0,0,89.6116,37.403,23.9156,2.0831,3.7407,76.4741,35.7979,112.7617,81.1052,2.1876,3.3656,0,0,0,0,94.5946,0,116.6333,61.3312,0.0411,13.1039,2.3051,35.1309
6.783,80.4523,29.9781,71.685,69.157,3.1172,28.5155,41.3233,72.0174,58.3685,12.3927,46.687,27.5267,52.9014,8.1731,36.9242,5.138,14.6261,42.5297,23.5075,9.5765,2.8566,7.4959,46.088,30.6491,8.9314,8.8058,13.7561,6.4867,2.6871,12.4712,18.7279,4.8734,0.2752,12.3697,90.7178,25.8199,14.352,42.8564,9.8507,1.2602,10.9998,4.7625,16.0635,5.3039,5.1889,2.0233,8.5628,22.9264,5.0452,6.6645,9.893,11.542,4.3167,38.0406,37.2596,63.7897,54.4945,39.6565,19.8724,269.8502,12.4395,12.2315,4.7506,0.6171,12.6058,7.6951,9.9028,6.2865,8.2204,4.8374,0,0,0,21.4929,34.7376,0,31.0261,25.7025,0,27.8705,15.9985,0,79.4129,36.3772,11.8499,6.7854,0,350.9614,0,170.789,303.8479,0,206.0318,0,33.8038,66.2162,9.0162,87.4937,0,93.1381,0,6.1983,11.9641,0,0.3103,10.5525,0.0137,29.94,51.3889,63.6442,7.664,12.5961,85.86,168.1581,22.6045,289.2095,149.4636,0,0,0,70.867,52.3551,50.7935,3.323,5.6039,132.8425,48.168,125.6663,166.3959,3.4881,5.5462,0,0,0,0,145.5659,0,181.3412,171.4775,9.1432,21.5694,4.16,47.3478
1.2774,18.7636,5.159,12.8685,11.3365,0.5305,6.0965,11.0231,16.7002,47.8535,2.6298,10.6847,5.1043,7.273,2.3242,7.147,1.3221,3.9122,11.0654,5.3248,1.7029,0.6054,1.7873,9.5212,4.9597,1.5584,2.791,2.072,0.9553,0.4155,2.0836,2.959,0.5257,0.0551,2.086,14.5155,4.4247,23.3327,9.0214,1.8217,0.1152,2.0043,0.7405,20.426,1.1211,1.1159,0.4109,1.7757,4.8451,0.981,1.515,2.5159,2.7682,4.7605,6.3355,5.9206,17.6227,12.9846,8.7764,4.3229,80.6522,2.0818,2.3781,0.9504,0.3512,2.0436,1.3724,2.3957,1.3884,18.3563,0.7258,0,0,0,5.3219,6.1318,0,6.0399,5.3333,0,4.8801,2.6877,0,49.6226,4.7065,2.1334,1.8033,0,70.8632,0,26.7432,36.399,0,39.1068,0,4.007,9.6957,1.391,14.5427,0,20.7205,0,2.8611,1.9828,0,0.949,3.8589,0.0024,5.121,5.934,14.975,0.5735,1.907,8.9325,27.9673,10.3588,47.3042,25.4953,0,0,0,9.0688,9.2012,7.5646,0.5638,0.917,38.3487,39.7458,44.804,27.0317,0.5702,0.8817,0,0,0,0,29.9647,0,26.9882,46.5438,1.7853,3.4749,0.7335,27.4799
6.1017,40.6088,25.955,52.9593,52.7597,7.4418,28.5872,33.6092,57.8742,154.2837,10.8331,95.3317,22.5545,33.4741,7.1569,48.7637,6.2775,14.7964,48.6161,21.7112,15.8435,8.1619,6.4486,31.2616,56.7065,9.8274,24.5804,25.3702,18.1166,8.0419,12.5732,28.6598,3.0131,0.2952,32.3691,85.8691,48.2426,102.3733,52.1545,13.2308,2.1802,7.7019,4.6722,18.8189,7.8842,10.3594,2.6487,33.528,43.0981,7.5856,13.8218,22.383,17.5422,7.2515,34.9662,28.3824,62.8416,54.6173,29.2907,21.6898,29.6894,27.655,12.1664,5.8312,2.214,26.0042,10.0397,21.4278,12.2246,12.8154,7.3818,0,0,0,78.8682,96.3679,0,43.0239,41.9159,0,109.5984,23.9793,0,151.202,118.4233,29.0883,25.0349,0,895.8034,0,482.2655,676.8034,0,640.1909,0,33.5702,101.4991,25.0924,187.319,0,181.1506,0,37.6988,63.9213,0,4.6563,24.1261,0.0143,50.2368,80.8693,129.9196,87.9917,23.2302,243.3491,174.7176,60.095,257.3672,228.1288,0,0,0,114.7984,60.3328,56.1058,4.9433,14.3804,515.3086,124.9088,302.4924,651.342,6.5825,8.3619,0,0,0,0,217.932,0,293.3502,484.7597,13.3188,37.0757,5.4256,109.1791
1.5178,8.4785,6.3648,15.2716,12.7286,0.6904,6.2632,5.8251,18.5771,16.8888,2.7348,15.0557,4.1071,5.1185,1.2722,8.8677,3.7847,4.132,10.4925,5.0637,1.8477,0.6806,1.7932,12.184,5.6246,1.751,2.1212,2.2017,1.0805,0.6105,3.093,2.9832,1.0313,0.0802,1.5309,12.0292,4.0637,3.773,10.0166,4.2974,0.2402,4.4686,1.7011,6.1792,8.6364,5.8465,0.4558,2.0809,5.6303,1.1313,1.7549,4.3209,11.0586,6.9956,8.3902,5.5588,22.6443,31.2254,13.565,4.302,5.4676,2.9068,4.9049,2.3485,0.7659,2.1705,3.0157,4.5857,1.4865,20.6729,0.6325,0,0,0,37.5802,13.442,0,2.0942,4.9531,0,8.4908,3.1285,0,58.6381,7.887,3.1878,11.489,0,109.253,0,41.24,40.6159,0,65.2468,0,3.5112,8.96,0,26.3275,0,21.7418,0,4.1681,2.4544,0,1.9486,9.0196,0.2345,3.1733,11.8731,12.1252,2.8375,37.0726,13.179,4.5567,20.5938,61.4329,61.8908,0,0,0,0.9591,20.3576,4.4061,0.6019,1.4765,29.6496,2.8099,78.3683,47.2779,6.3766,0.5635,0,0,0,0,22.6326,0,23.3909,23.6714,0,26.012,6.8644,54.7425
3.2808,23.11,12.3265,30.2526,43.6812,1.536,11.4563,13.3721,33.2067,32.0317,5.1396,26.5097,9.6731,26.5561,8.5722,18.3863,4.1916,22.3436,45.944,18.3646,5.9458,2.5766,3.3762,24.9675,11.8494,3.9724,4.5379,8.0506,2.4758,1.0957,5.2477,7.4389,1.5975,0.1302,4.2969,35.1467,10.7161,11.3049,22.6988,7.23,6.8602,2.9961,2.8073,31.8063,4.9642,5.3888,1.3978,7.9924,18.912,3.7341,5.5194,7.5625,11.113,7.7368,27.9446,11.877,59.093,66.3321,24.9273,20.7918,13.9163,5.745,7.8095,0.4218,1.1172,5.2096,4.7759,7.0623,5.4074,23.011,1.6485,0,0,0,34.6845,35.0858,0,14.5382,26.5147,0,17.8444,6.5605,0,246.1531,29.9839,14.7383,5.2525,0,411.5763,0,89.836,143.8939,0,204.379,0,11.8933,29.007,0,66.4559,0,73.5652,0,14.8722,17.2011,0,8.2439,49.3612,0.0061,6.2445,3.3263,12.7433,1.7023,5.9253,43.5728,66.7265,30.5045,99.2989,104.2469,0,0,0,7.1124,48.3431,6.4519,1.5269,1.309,131.3318,69.8444,120.6186,67.7306,0,1.5774,0,0,0,0,118.8781,0,87.9486,37.7059,0,9.3163,26.0825,56.5651
8.5713,67.8302,32.9839,78.7868,66.3062,3.2377,29.3442,32.7986,90.9799,89.5751,14.7975,72.4909,27.6117,40.2297,11.0549,43.516,10.4913,39.3838,142.0824,46.0974,16.294,5.2785,8.3454,69.4469,30.0206,10.2545,10.0227,17.2802,6.502,2.592,13.3062,19.0898,3.8407,0.3453,10.4105,97.0605,28.3212,26.6453,60.2403,17.1122,1.1354,14.2331,6.2149,36.2345,10.3197,11.034,3.5717,16.6465,45.8434,8.8704,13.3807,17.0314,24.214,7.6036,40.2753,34.1384,150.4063,130.8211,62.2583,40.8163,119.8259,13.9185,18.5432,6.9464,2.7762,13.2242,10.3444,16.1411,12.6191,14.6423,4.7718,0,0,0,51.8227,52.1677,0,47.1575,58.1176,0,43.0624,17.2492,0,117.2712,94.907,23.0251,11.5896,0,747.9218,0,212.7547,522.1894,0,375.1527,0,30.6546,73.8916,7.6314,162.7439,0,181.666,0,33.5338,17.6769,0,15.5231,109.6699,0.0169,13.9143,39.5098,31.6598,5.5002,13.3543,111.3114,197.873,33.5509,337.6816,223.6975,0,0,0,3.1692,44.7638,25.1271,4.2431,6.7573,413.0669,75.343,173.678,211.2943,0,4.3871,0,0,0,0,256.2036,0,230.6355,71.4513,0,22.9048,25.5989,104.6157
4.6033,32.2598,18.1416,42.9747,34.8263,2.3464,16.6182,21.9176,49.3612,90.479,8.8406,42.7358,16.6714,22.5673,5.3246,21.7012,5.0733,15.4944,48.1366,30.4298,9.7378,2.7118,4.3231,36.3064,15.5885,5.0534,6.0289,7.2274,3.2363,1.3012,6.4214,9.0972,2.008,0.1703,5.5229,46.1304,13.7849,14.0916,29.7414,7.3458,0.4953,7.7872,3.0676,15.0238,4.5688,5.0441,1.9033,8.9229,22.0153,5.3748,6.1803,9.1977,11.1423,3.7916,21.2071,18.7301,74.1313,56.4068,32.592,21.4114,20.3647,6.9864,9.2719,3.6215,1.3376,6.7283,5.2148,8.5478,5.8347,7.2953,2.6119,0,0,0,16.5195,25.231,0,33.3541,21.5998,0,20.8104,8.6897,0,42.4839,28.7732,9.5725,4.8424,0,287.6782,0,104.5452,219.3024,0,162.4624,0,14.3855,34.814,0,70.2501,0,87.8014,0,11.0375,8.0145,0,2.2336,11.3936,0.0083,7.8644,27.5488,47.3919,2.617,6.3033,67.285,88.2562,17.9683,142.0838,135.8854,0,0,0,25.2205,48.5576,19.6176,1.88,1.5056,149.1735,36.3564,95.3788,90.7178,1.5637,2.9479,0,0,0,0,114.7003,0,111.8513,96.7735,0,11.4222,2.9278,33.5374
1.9179,9.1716,5.934,13.9156,15.7393,1.2955,5.9516,7.1566,13.4487,13.7564,3.6243,10.369,4.9023,8.1366,2.3129,10.4935,1.6675,5.6358,28.8944,6.8678,3.7665,1.4807,1.3974,12.6268,7.4747,2.314,3.8215,7.3328,1.6503,0.6854,3.0738,5.0594,0.6609,0.05,3.3059,22.3675,6.4904,6.3897,12.5893,3.5669,0.62,1.0108,1.1458,7.2795,2.1267,2.5967,0.6814,5.7013,10.9479,2.0719,3.0838,5.7412,4.5197,1.8208,7.6506,10.2401,20.7746,20.1563,9.3621,7.2232,6.8129,3.5025,3.4087,0.7943,0.5283,3.1014,2.3084,5.4462,3.109,4.017,1.1013,0,0,0,13.5251,13.7247,0,20.9593,14.4401,0,10.7536,3.8916,0,29.0531,19.8002,5.6951,2.2291,0,215.2081,0,50.7814,154.4874,0,100.0914,0,6.8702,16.9293,1.9611,38.2804,0,34.287,0,10.2162,5.9283,0,4.8346,19.3256,0.0029,2.0183,3.1822,4.7852,1.1459,3.9255,46.4338,28.9488,9.2114,51.0384,46.1331,0,0,0,6.6164,8.0964,7.517,0.8616,1.5112,98.8051,20.8422,48.0507,86.9738,0,0.9162,0,0,0,0,41.5748,0,37.9636,32.531,1.0432,5.7472,11.8715,25.7797
